trade_sequence,price,entropy
3254.0,2.2982,-0.0421164920572518
3255.0,2.2982,-0.0420383751568696
3256.0,2.2982,-0.0419580987361395
3257.0,2.2982,-0.0418800533074349
3258.0,2.2982,-0.0418013672491613
3259.0,2.2982,-0.0417232558263042
3260.0,2.2982,-0.0416448047088106
3261.0,2.2982,-0.0415669719375874
3262.0,2.2982,-0.041489276732852
3263.0,2.2982,-0.041411718872123
3264.0,2.2982,-0.0413342981332387
3265.0,2.2982,-0.0412570142943095
3267.0,2.2981,-0.0411212423385407
3269.0,2.2982,-0.0409504396895635
3270.0,2.2982,-0.0408726972244846
3271.0,2.2982,-0.0407975297193507
3272.0,2.2982,-0.0407213912727653
3273.0,2.2982,-0.0406436378192646
3274.0,2.2982,-0.0405675761505357
3275.0,2.2982,-0.0404916462085489
3276.0,2.2982,-0.0404191068636356
3277.0,2.2982,-0.0403406248863577
3278.0,2.2982,-0.040264669203903
3279.0,2.2982,-0.0401892788420367
3280.0,2.2982,-0.0401140220884145
3281.0,2.2982,-0.0400406911756027
3282.0,2.2982,-0.0399656903708878
3283.0,2.2982,-0.0398908225711243
3284.0,2.2982,-0.039816087560243
3285.0,2.2982,-0.0397414851222183
3286.0,2.2982,-0.0396670150412898
3287.0,2.2982,-0.0395926771020375
3288.0,2.2982,-0.0395184710892888
3289.0,2.2982,-0.0394443967882257
3290.0,2.2982,-0.0393704539842757
3291.0,2.2982,-0.0392966424632147
3293.0,2.2983,-0.0391319825124186
3294.0,2.2983,-0.0390585945069695
3295.0,2.2983,-0.0389853375709737
3296.0,2.2983,-0.0389122107976297
3297.0,2.2983,-0.0388392139745847
3298.0,2.2983,-0.0387663468897097
3299.0,2.2983,-0.0386936093312224
3300.0,2.2983,-0.0386210010876359
3301.0,2.2983,-0.0385468551102659
3304.0,2.2983,-0.0383303894570265
3305.0,2.2983,-0.0382584333027533
3306.0,2.2983,-0.0381866052313431
3307.0,2.2983,-0.0381149049635751
3308.0,2.2983,-0.038043332290466
3309.0,2.2983,-0.0379718870032984
3311.0,2.2984,-0.037815135783309
3312.0,2.2984,-0.0377440854130072
3313.0,2.2984,-0.0376731627392265
3314.0,2.2984,-0.0376023664293783
3315.0,2.2984,-0.037531696276305
3316.0,2.2984,-0.037461152073136
3317.0,2.2984,-0.0373907336132777
3318.0,2.2984,-0.0373204406904858
3319.0,2.2984,-0.0372502730987141
3320.0,2.2984,-0.0371802306322921
3321.0,2.2984,-0.0371076353255291
3324.0,2.2984,-0.0368990254662078
3325.0,2.2984,-0.0368296190190607
3326.0,2.2984,-0.0367603365529851
3329.0,2.2984,-0.0365546328363618
3330.0,2.2984,-0.036484674298972
3331.0,2.2984,-0.0364158743810473
3332.0,2.2984,-0.0363470619026263
3333.0,2.2984,-0.0362789850606828
3334.0,2.2984,-0.0362108631363716
3335.0,2.2984,-0.0361426839553331
3336.0,2.2984,-0.0360739332357909
3337.0,2.2984,-0.0360060016270854
3338.0,2.2984,-0.0359381914232546
3339.0,2.2984,-0.0358705024242441
3340.0,2.2984,-0.0358032991517547
3341.0,2.2984,-0.0357358497934835
3342.0,2.2984,-0.0356685210514999
3343.0,2.2984,-0.0356013127269631
3344.0,2.2984,-0.0355342246212763
3346.0,2.2985,-0.0353861764844351
3347.0,2.2985,-0.0353175924574203
3348.0,2.2985,-0.0352509598429599
3349.0,2.2985,-0.0351845007748878
3350.0,2.2985,-0.0351181606812589
3351.0,2.2985,-0.035051939365597
3352.0,2.2985,-0.0349862514722835
3353.0,2.2985,-0.0349202646534048
3354.0,2.2985,-0.0348543960356313
3355.0,2.2985,-0.0347886454235559
3356.0,2.2985,-0.0347230126220045
3357.0,2.2985,-0.0346574974360953
3358.0,2.2985,-0.0345920996712196
3359.0,2.2985,-0.0345268191330392
3360.0,2.2985,-0.034461655627518
3361.0,2.2985,-0.0343966089608744
3362.0,2.2985,-0.0343316789396046
3363.0,2.2985,-0.0342668653705036
3364.0,2.2985,-0.0342021680606303
3365.0,2.2985,-0.034137586817317
3367.0,2.2986,-0.0339935660796564
3368.0,2.2986,-0.0339293595764856
3369.0,2.2986,-0.0338652684842144
3370.0,2.2986,-0.0338012924516799
3371.0,2.2986,-0.0337374312879229
3372.0,2.2986,-0.033673684802297
3373.0,2.2986,-0.0336100528043985
3374.0,2.2986,-0.0335465351041354
3375.0,2.2986,-0.0334831315116665
3376.0,2.2986,-0.0334200645124059
3378.0,2.2987,-0.0332784438979465
3379.0,2.2987,-0.0332155236987161
3380.0,2.2987,-0.0331527166538796
3381.0,2.2987,-0.0330900225296176
3382.0,2.2987,-0.0330276981797841
3383.0,2.2987,-0.0329652277991431
3384.0,2.2987,-0.0329028697833062
3385.0,2.2987,-0.0328406239452326
3386.0,2.2987,-0.0327784900981684
3387.0,2.2987,-0.0327164680556045
3388.0,2.2987,-0.0326545576312986
3390.0,2.2986,-0.0325468300731491
3391.0,2.2986,-0.0324852201487842
3392.0,2.2986,-0.0324237205485958
3393.0,2.2986,-0.0323623317174277
3394.0,2.2986,-0.0323010534704441
3395.0,2.2986,-0.0322398856231033
3396.0,2.2986,-0.0321788279911072
3397.0,2.2986,-0.0321178803904948
3398.0,2.2986,-0.0320570426375081
3399.0,2.2986,-0.0319957430984358
3400.0,2.2986,-0.0319351279060928
3401.0,2.2986,-0.0318746219964315
3402.0,2.2986,-0.0318142251868208
3403.0,2.2986,-0.0317539372949243
3404.0,2.2986,-0.0316937581386326
3405.0,2.2986,-0.0316336875361756
3406.0,2.2986,-0.031573725306
3407.0,2.2986,-0.0315138712668233
3408.0,2.2986,-0.0314541252376481
3409.0,2.2986,-0.0313936046233799
3410.0,2.2986,-0.0313340793499659
3411.0,2.2986,-0.0312746615213361
3412.0,2.2986,-0.0312153509576062
3414.0,2.2985,-0.0311109919382514
3415.0,2.2985,-0.0310519764396885
3416.0,2.2985,-0.0309930675327549
3417.0,2.2985,-0.0309342650395444
3419.0,2.2984,-0.0308308121419958
3420.0,2.2984,-0.0307723022977757
3421.0,2.2984,-0.03071389819554
3422.0,2.2984,-0.0306555996621061
3423.0,2.2984,-0.0305974065203827
3424.0,2.2984,-0.0305393185935084
3425.0,2.2984,-0.0304813357048781
3426.0,2.2984,-0.0304234576781685
3427.0,2.2984,-0.0303656843373061
3428.0,2.2984,-0.0303080155064504
3429.0,2.2984,-0.030251193899208
3430.0,2.2984,-0.0301945253471597
3431.0,2.2984,-0.0301364208909362
3432.0,2.2984,-0.0300791636161855
3433.0,2.2984,-0.0300220099977115
3434.0,2.2984,-0.029964959861112
3435.0,2.2984,-0.0299075770345375
3436.0,2.2984,-0.0298507359521704
3437.0,2.2984,-0.0297939978183419
3438.0,2.2984,-0.0297373624598125
3439.0,2.2984,-0.0296808297035665
3440.0,2.2984,-0.0296243993768085
3441.0,2.2984,-0.0295682820070368
3442.0,2.2984,-0.0295120547589735
3443.0,2.2984,-0.0294559294293722
3444.0,2.2984,-0.0293993592375211
3446.0,2.2983,-0.0293022383574248
3447.0,2.2983,-0.0292464897654842
3449.0,2.2984,-0.0291211745468957
3450.0,2.2984,-0.0290656176256068
3451.0,2.2984,-0.029010871924788
3452.0,2.2984,-0.0289549631285058
3453.0,2.2984,-0.028899709185728
3454.0,2.2984,-0.0288446968675109
3455.0,2.2984,-0.0287901373606092
3456.0,2.2984,-0.0287358087424038
3457.0,2.2984,-0.0286802557839791
3458.0,2.2984,-0.0286256463535548
3459.0,2.2984,-0.0285719067230962
3460.0,2.2984,-0.0285167982132518
3461.0,2.2984,-0.0284624133324423
3462.0,2.2984,-0.0284081921445429
3463.0,2.2984,-0.0283540665896271
3464.0,2.2984,-0.0283017156296429
3465.0,2.2984,-0.0282472345165375
3466.0,2.2984,-0.0281924031777669
3467.0,2.2984,-0.0281392247297913
3469.0,2.2983,-0.0280444133859924
3470.0,2.2983,-0.0279909530579781
3471.0,2.2983,-0.0279375898018494
3472.0,2.2983,-0.0278843236239443
3473.0,2.2983,-0.0278311543596851
3474.0,2.2983,-0.0277780818448204
3475.0,2.2983,-0.0277247396331505
3476.0,2.2983,-0.0276718623259908
3477.0,2.2983,-0.02761908126682
3478.0,2.2983,-0.0275663962923751
3479.0,2.2983,-0.027513807239639
3480.0,2.2983,-0.0274613139457865
3481.0,2.2983,-0.0274089162483155
3482.0,2.2983,-0.0273566139849325
3483.0,2.2983,-0.0273044069935805
3484.0,2.2983,-0.0272522951124564
3485.0,2.2983,-0.0272002781799825
3486.0,2.2983,-0.0271483560348882
3487.0,2.2983,-0.0270965285160355
3488.0,2.2983,-0.0270447954626422
3489.0,2.2983,-0.0269933256945493
3490.0,2.2983,-0.0269425941342705
3491.0,2.2983,-0.0268911376063986
3492.0,2.2983,-0.0268397749297628
3493.0,2.2983,-0.0267885059447217
3494.0,2.2983,-0.0267373304918214
3495.0,2.2983,-0.0266862484117953
3497.0,2.2984,-0.0265723920201286
3498.0,2.2984,-0.026520634732157
3499.0,2.2984,-0.0264699526469823
3500.0,2.2984,-0.0264193630764029
3501.0,2.2984,-0.0263688658628339
3502.0,2.2984,-0.0263184608488257
3503.0,2.2984,-0.0262681478772326
3504.0,2.2984,-0.0262179267911387
3505.0,2.2984,-0.0261677974338424
3506.0,2.2984,-0.0261177596489189
3508.0,2.2985,-0.0260062351463281
3509.0,2.2985,-0.0259564929510278
3510.0,2.2985,-0.0259068416719288
3511.0,2.2985,-0.0258572811482869
3512.0,2.2985,-0.0258078112251144
3513.0,2.2985,-0.0257584317476901
3514.0,2.2985,-0.0257091425615298
3515.0,2.2985,-0.0256599435123729
3517.0,2.2986,-0.0255502927159267
3518.0,2.2986,-0.0255013798970194
3519.0,2.2986,-0.0254525613105548
3520.0,2.2986,-0.0254038250383324
3521.0,2.2986,-0.0253551850042004
3523.0,2.2985,-0.0252697275897771
3524.0,2.2985,-0.0252215948406345
3526.0,2.2986,-0.0251139277839884
3527.0,2.2986,-0.0250658156826513
3528.0,2.2986,-0.025017791966335
3529.0,2.2986,-0.0249698562311915
3530.0,2.2986,-0.0249220083264163
3531.0,2.2986,-0.0248742481014941
3532.0,2.2986,-0.0248265754060847
3533.0,2.2986,-0.0247789900901084
3534.0,2.2986,-0.0247314920037387
3535.0,2.2986,-0.0246840809973126
3537.0,2.2987,-0.0245785448939475
3538.0,2.2987,-0.0245316494907543
3539.0,2.2987,-0.0244846038428845
3540.0,2.2987,-0.0244376445035723
3541.0,2.2987,-0.0243907713245982
3542.0,2.2987,-0.0243439841579511
3543.0,2.2987,-0.0242972828558833
3544.0,2.2987,-0.0242506672708169
3545.0,2.2987,-0.0242041372554155
3546.0,2.2987,-0.0241576926626132
3547.0,2.2987,-0.0241113333455256
3548.0,2.2987,-0.0240650591575074
3549.0,2.2987,-0.0240188699521245
3551.0,2.2988,-0.0239159424461315
3552.0,2.2988,-0.0238700271411232
3553.0,2.2988,-0.023824196569003
3554.0,2.2988,-0.0237784502151768
3555.0,2.2988,-0.0237327879346043
3556.0,2.2988,-0.0236872095825418
3557.0,2.2988,-0.0236417150143958
3558.0,2.2988,-0.0235954342722409
3559.0,2.2988,-0.0235501120953036
3560.0,2.2988,-0.0235048732459618
3561.0,2.2988,-0.0234597175806002
3563.0,2.2989,-0.0233590972487245
3564.0,2.2989,-0.0233142100356889
3565.0,2.2989,-0.0232694829339386
3566.0,2.2989,-0.0232252236806884
3567.0,2.2989,-0.0231806330949588
3568.0,2.2989,-0.0231360717650048
3571.0,2.2989,-0.0230023306068639
3572.0,2.2989,-0.0229580663907953
3573.0,2.2989,-0.022914572017668
3574.0,2.2989,-0.0228705002427739
3575.0,2.2989,-0.0228265096485938
3576.0,2.2989,-0.0227826000949007
3577.0,2.2989,-0.0227387714416321
3578.0,2.2989,-0.0226950235489373
3579.0,2.2989,-0.0226513562771503
3580.0,2.2989,-0.0226077694868684
3581.0,2.2989,-0.0225642630388828
3582.0,2.2989,-0.0225208367941987
